2,3,True,False
19,98,0,1
18,98,0,0
21,98,0,0
21,95,0,0
14,53,0,1
-5,-8,0,0
13,2,0,0
21,210,3,5
6,-4,0,0
5,-5,0,0
15,19,0,2
18,9,0,0
16,19,0,1
0,-11,0,0
3,16,0,0
4,16,0,0
63,1953,0,1
47,822,0,1
44,820,0,1
47,840,0,1
46,822,0,0
45,821,0,0
45,820,0,0
40,820,0,0
43,820,0,0
45,829,0,0
27,262,0,0
27,253,0,0
28,253,0,1
29,253,0,0
26,259,0,1
27,254,0,0
28,268,0,0
26,253,0,1
25,256,0,0
20,25,0,0
19,22,0,0
18,22,0,1
16,22,0,0
18,101,0,0
15,74,0,3
15,73,0,7
14,73,0,5
22,113,1,0
21,113,0,0
20,32,0,0
19,32,0,0
21,33,0,0
21,32,0,0
20,27,0,0
19,27,1,0
19,23,0,0
4,27,0,0
7,30,0,0
17,4,0,0
16,4,0,0
15,3,0,0
18,25,0,0
17,20,0,0
18,21,0,0
19,21,0,0
18,24,0,0
17,87,0,1
18,89,0,0
18,90,0,1
15,82,0,1
-8,1,0,0
-10,-2,0,0
15,104,0,0
14,104,0,0
12,0,0,0
13,0,0,0
14,0,0,0
19,156,0,0
22,157,0,0
13,80,0,0
16,62,0,3
13,61,0,1
4,26,0,0
9,42,0,0
10,42,0,3
18,54,0,0
22,59,0,0
21,53,0,0
19,48,0,2
20,40,0,0
1,16,0,0
0,15,0,0
6,33,0,0
-1,13,0,0
-2,13,0,0
8,53,0,0
19,77,0,0
21,80,0,0
6,53,0,0
8,58,0,0
9,58,0,0
10,63,0,0
11,63,0,0
12,63,0,0
20,37,0,0
21,38,0,0
20,33,0,0
14,2,0,0
19,39,0,0
22,42,0,0
23,42,0,0
24,42,0,0
23,41,0,0
22,40,0,0
21,40,0,0
22,32,0,0
24,33,0,0
22,30,0,0
20,23,0,0
18,18,0,0
31,118,1,0
26,114,1,0
30,118,0,0
27,114,0,0
32,118,0,0
28,114,0,0
33,118,0,0
6,34,0,0
13,100,0,0
14,101,0,0
15,101,0,0
14,100,0,0
14,103,0,0
12,76,0,0
8,39,0,0
9,39,0,0
9,46,0,0
8,41,0,0
14,65,0,0
11,53,1,3
12,53,0,3
13,54,0,5
21,75,0,0
20,74,0,0
20,69,0,0
19,68,0,1
21,69,0,0
19,45,0,2
19,54,0,1
20,55,0,0
22,64,0,0
21,62,0,0
-5,-20,0,0
-3,-20,0,0
0,-17,0,0
-2,-17,0,0
20,43,0,1
23,56,0,0
21,55,0,1
23,60,0,0
24,62,0,0
22,55,0,0
21,52,0,0
23,57,0,0
20,30,0,0
22,50,0,0
20,48,0,0
20,31,0,0
22,31,0,0
24,31,0,0
26,34,0,0
20,24,0,0
23,31,0,0
25,32,0,0
19,24,0,1
26,33,0,0
25,33,0,0
21,30,0,0
20,22,0,0
17,17,0,0
12,58,0,6
11,49,0,5
12,54,0,3
5,36,0,0
5,34,0,0
11,52,0,2
13,53,0,5
14,64,0,2
19,69,0,0
22,61,0,0
26,63,0,0
25,63,0,0
27,64,0,0
26,64,0,0
28,65,0,0
31,68,0,0
32,68,0,0
27,62,0,0
24,59,0,0
17,75,0,2
19,67,0,1
21,29,0,0
23,30,0,0
22,69,0,0
24,70,0,0
25,71,0,0
19,28,0,1
10,48,0,0
25,40,0,0
27,41,0,0
26,41,0,0
25,41,0,0
22,38,0,0
23,38,0,0
23,40,0,0
24,50,0,0
23,235,0,1
25,238,0,1
27,245,0,0
29,247,0,0
30,247,0,0
16,73,0,3
25,242,0,0
31,249,0,0
14,54,1,4
32,251,0,0
35,257,0,0
34,255,0,0
35,256,0,0
28,130,0,0
18,116,0,0
26,127,0,0
27,128,0,0
29,133,0,0
30,134,0,0
29,134,0,0
28,133,0,0
28,132,0,0
10,50,0,0
16,109,0,0
26,125,0,0
27,126,0,0
18,114,0,0
29,131,0,0
28,131,0,0
27,129,0,0
26,128,0,0
19,114,0,0
26,124,0,0
18,107,1,0
21,118,0,0
20,116,0,0
22,121,0,0
23,121,0,0
22,118,0,0
21,117,0,0
22,117,0,0
19,109,0,1
21,116,0,1
9,55,0,0
8,55,0,0
10,56,0,0
21,70,0,0
22,70,0,0
21,3,0,0
-6,-13,0,0
-7,-13,0,0
20,3,0,0
18,2,0,0
8,52,0,0
6,56,0,0
17,2,0,0
5,52,0,0
7,53,0,0
16,2,0,0
18,111,0,0
10,59,0,0
15,2,0,0
5,56,0,0
3,56,0,0
8,59,0,0
7,59,0,0
4,56,0,0
11,62,0,0
8,66,0,0
9,66,0,0
11,75,0,0
12,62,0,2
13,65,0,3
12,75,0,0
13,75,0,0
13,64,1,3
14,75,1,0
19,75,0,1
20,75,0,0
22,107,0,0
4,-3,0,0
14,63,0,3
10,43,0,4
3,-7,0,0
3,-9,0,0
16,63,0,3
20,54,0,0
12,98,0,0
22,53,0,0
21,51,0,0
24,40,0,0
28,42,0,0
29,42,0,0
31,43,0,0
30,43,0,0
22,21,0,0
24,26,0,0
27,29,0,0
29,30,0,0
28,30,0,0
25,27,0,0
11,64,0,0
8,61,0,0
10,62,0,0
26,27,0,0
7,63,0,0
21,21,0,0
22,20,0,0
26,101,0,0
29,104,0,0
23,89,0,0
18,13,0,0
19,53,0,1
19,55,0,0
19,34,0,0
21,49,0,0
21,45,0,0
19,25,0,0
19,19,0,0
20,19,0,0
14,62,0,2
21,36,0,0
23,70,0,0
25,73,0,0
26,73,0,0
24,71,0,0
26,77,0,0
24,72,0,0
16,74,0,1
14,71,1,5
23,71,0,0
22,68,0,0
22,67,0,0
24,69,0,1
26,76,0,0
28,78,0,0
29,78,0,0
30,79,0,0
23,64,0,0
31,80,0,0
21,54,0,1
24,64,0,0
29,77,0,0
22,63,0,0
30,77,0,0
29,68,0,0
28,67,0,0
30,70,0,0
31,71,0,0
32,72,0,0
31,72,0,0
30,71,0,0
6,35,0,0
28,64,0,0
29,64,0,0
27,61,0,0
26,60,0,0
27,63,0,0
29,66,0,0
28,66,0,0
25,60,0,0
24,58,0,0
26,61,0,0
24,54,0,0
22,49,0,0
22,46,0,0
23,46,0,0
22,45,0,0
22,44,0,0
23,44,0,0
23,45,0,1
24,46,0,0
26,46,0,0
27,46,0,0
25,45,0,0
26,45,0,0
28,46,0,0
30,47,0,0
32,48,0,0
33,48,0,0
7,39,0,0
34,48,0,0
31,47,0,0
20,45,0,0
21,44,0,0
-2,9,0,0
-6,-6,0,0
25,31,0,0
15,94,0,2
22,39,0,0
21,39,0,0
20,39,0,0
24,41,0,0
20,34,0,0
13,71,0,2
18,128,0,1
12,61,0,1
17,11,0,0
6,31,0,0
-3,-17,0,0
-3,-15,0,0
-6,-19,0,0
-3,-13,0,0
7,33,0,0
15,84,0,2
15,83,0,2
-3,-9,0,0
-6,-12,0,0
-8,-12,0,0
3,-4,0,0
3,-6,0,0
20,21,0,0
18,20,0,0
-3,-12,0,0
-5,-12,0,0
-4,-12,0,0
17,86,0,0
27,225,0,1
26,220,0,1
-3,12,0,0
15,1,0,0
17,89,0,1
22,96,0,0
25,108,0,0
23,81,0,0
22,77,0,0
16,3,0,0
17,101,0,2
3,-8,0,0
6,-5,0,0
5,-6,0,0
5,-3,0,0
6,-3,0,0
4,-6,0,0
2,-9,0,0
1,-10,0,0
2,-7,0,0
-8,-11,0,0
1,-9,0,0
-2,-11,0,0
-4,-11,0,0
21,166,1,1
38,609,0,1
40,609,0,0
39,609,0,0
41,616,0,0
16,156,0,0
18,157,0,0
13,63,0,4
21,160,0,0
39,605,0,0
35,583,0,0
17,154,0,0
14,151,0,0
16,152,0,0
10,137,0,0
34,583,0,0
3,116,0,0
9,131,0,0
-1,110,0,0
4,120,0,0
2,119,0,0
-4,104,0,0
-6,103,0,0
-1,113,0,0
2,116,0,0
12,64,0,0
11,61,0,0
-4,101,0,0
8,131,0,0
0,103,0,0
3,106,0,0
7,112,0,0
14,133,0,0
21,198,0,0
23,205,0,0
21,200,0,0
9,123,0,0
8,123,0,0
-10,-30,0,0
-6,-24,0,0
0,-9,0,0
25,218,0,0
23,210,0,1
20,210,0,0
24,218,0,2
23,218,0,1
25,220,0,0
24,220,0,0
16,75,0,1
14,74,0,1
5,39,0,0
4,36,0,0
4,39,0,0
3,36,0,0
22,213,0,2
6,39,0,0
23,213,0,0
24,211,0,0
7,45,0,0
9,62,0,0
5,41,0,0
9,59,0,0
5,38,0,0
1,36,0,0
6,64,0,0
7,64,0,0
22,210,0,2
2,36,0,0
4,37,0,0
8,65,0,0
0,31,0,0
4,59,0,0
6,60,0,0
2,32,0,0
7,58,0,0
5,53,0,0
4,33,0,0
0,30,0,0
-1,30,0,0
9,64,0,0
21,208,0,0
3,52,0,0
1,51,0,0
4,55,0,0
5,58,0,0
7,54,0,0
1,30,0,0
-4,17,0,0
-1,21,0,0
0,19,0,0
-2,20,0,0
0,24,0,0
2,22,0,0
1,23,0,0
2,33,0,0
-1,22,0,0
2,26,0,0
0,25,0,0
5,37,0,0
6,40,0,0
8,47,0,0
9,50,0,0
6,46,0,0
7,49,0,0
4,38,0,0
0,32,0,0
-2,29,0,0
-3,29,0,0
-1,29,0,0
3,35,0,0
7,38,0,0
5,35,0,0
6,38,0,0
6,37,0,0
20,208,0,0
22,211,0,0
22,208,0,0
23,211,0,0
16,103,0,0
-12,-16,0,0
-7,-10,0,0
-8,-10,0,0
17,104,0,0
31,338,0,1
31,337,0,1
18,129,0,0
18,130,0,0
19,105,0,0
16,104,0,0
18,86,0,0
16,87,0,0
14,76,0,2
13,74,0,3
18,104,0,0
15,103,0,0
20,141,0,0
20,140,0,0
15,90,0,0
16,90,0,3
17,90,0,2
-5,-15,0,0
23,51,0,0
21,46,0,0
21,48,0,0
9,51,0,0
7,50,0,0
12,60,0,5
20,59,0,0
9,53,0,0
10,52,0,0
7,52,0,0
6,49,0,0
5,49,0,0
4,43,0,0
8,50,0,0
10,51,0,0
15,75,0,1
11,57,0,0
9,52,0,0
6,43,0,0
19,102,0,0
21,105,0,0
13,62,0,0
17,95,0,0
7,-4,0,0
-4,7,0,0
3,26,0,0
4,31,0,0
22,43,0,0
11,60,0,0
10,60,0,0
10,58,0,0
-2,-10,0,0
1,-15,0,0
5,30,0,0
-6,-21,0,0
-4,-21,0,0
15,85,0,0
1,-8,0,0
7,41,0,0
7,40,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
21,35,0,0
20,35,0,0
21,37,0,1
11,58,0,0
14,83,0,4
16,88,0,0
14,84,0,0
3,22,0,0
3,28,0,0
15,96,0,1
19,103,0,0
19,113,0,0
16,97,0,1
11,84,0,0
21,135,0,0
23,146,0,0
20,127,0,0
22,138,0,0
15,97,0,1
17,108,0,0
16,107,0,0
19,89,0,1
17,111,0,1
18,110,0,0
20,80,0,1
17,102,0,0
16,102,0,0
17,99,0,0
15,100,0,0
15,99,0,0
16,85,1,1
12,69,0,0
16,86,0,0
13,73,0,0
11,70,0,0
12,71,0,0
10,70,0,0
9,65,0,0
10,67,0,0
10,64,0,0
11,59,0,0
5,31,0,0
9,-1,0,0
8,-1,0,0
8,49,0,0
14,82,0,1
11,72,0,0
7,66,0,0
22,36,0,0
23,87,0,0
21,86,0,0
24,91,0,0
-4,-20,0,0
-11,-27,0,0
-10,-27,0,0
11,71,0,0
10,77,0,0
5,67,0,0
9,73,0,0
16,108,0,1
13,102,0,0
10,99,0,0
5,89,0,0
-1,74,0,0
1,75,0,0
3,84,0,0
9,99,0,0
6,90,0,0
3,87,0,0
12,96,0,0
10,49,0,0
14,99,0,0
13,97,0,0
15,98,0,0
12,95,0,0
19,135,1,0
-8,-6,0,0
-10,-7,0,0
-12,-8,0,0
-11,-7,0,0
22,57,0,0
7,69,0,0
2,35,0,0
-6,7,0,0
6,69,0,0
4,68,0,0
0,28,0,0
9,78,0,0
13,84,0,0
20,130,0,1
21,74,0,0
12,80,0,0
6,65,0,0
9,68,0,0
8,68,0,0
0,27,0,0
2,28,0,0
5,33,0,0
1,20,0,0
17,113,0,0
20,128,0,0
0,-36,0,0
-1,23,0,0
3,29,0,0
1,27,0,0
16,153,0,0
23,74,0,0
20,46,0,0
14,147,0,0
-3,17,0,0
-6,14,0,0
3,32,0,0
-2,19,0,0
-1,19,0,0
15,88,1,1
15,89,1,1
11,82,0,0
1,37,0,0
3,38,0,0
2,30,0,0
-3,20,0,0
1,34,0,0
24,86,0,0
27,92,0,0
29,96,0,0
23,86,0,0
25,90,0,0
22,89,0,0
21,89,0,0
24,92,0,0
-5,21,0,0
-1,27,0,0
4,-13,0,0
-13,-39,0,0
1,-16,0,0
3,-15,0,0
-8,-13,0,0
-13,-22,0,0
-10,-13,0,0
-9,-9,0,0
-15,-24,0,0
-11,-18,0,0
23,49,0,0
24,52,0,0
25,49,0,0
-3,-14,0,0
-4,-14,0,0
-2,-15,0,0
-3,-16,0,0
0,-10,0,0
-2,-13,0,0
4,-7,0,0
22,171,0,1
23,171,0,0
22,169,0,0
22,163,0,1
25,181,0,0
25,175,0,0
24,178,0,0
21,149,0,1
20,152,0,0
12,59,1,1
22,60,0,0
24,67,0,0
25,67,0,0
23,66,0,0
24,68,0,0
24,66,0,0
25,68,0,0
28,77,0,0
27,75,0,0
23,73,0,0
-3,-18,0,0
10,57,0,0
7,51,0,0
8,51,0,0
5,32,0,0
4,-4,0,0
9,49,0,0
8,48,0,0
9,48,0,0
8,54,0,0
9,57,0,0
10,61,0,0
9,61,0,0
8,57,0,0
8,60,0,0
6,55,0,0
7,55,0,0
5,54,0,0
4,50,0,0
13,94,0,0
11,89,0,0
17,109,0,0
23,148,0,0
14,96,0,0
13,93,0,0
17,115,0,2
21,125,0,0
26,145,0,0
17,116,0,1
14,107,0,0
20,110,0,0
12,68,0,0
-1,12,0,0
15,108,0,0
21,195,0,0
26,215,0,0
20,188,0,0
17,110,0,1
20,119,0,0
25,208,0,0
17,140,0,0
22,47,0,1
-2,11,0,0
-5,5,0,0
-8,2,0,0
21,78,0,1
19,90,0,0
17,132,0,0
21,150,0,0
2,-13,0,0
21,96,0,0
23,113,0,1
22,105,0,1
22,80,0,0
23,107,0,0
22,86,0,0
25,95,0,0
24,94,0,0
23,84,0,0
22,71,0,0
25,89,0,0
24,76,0,0
24,87,0,0
22,74,0,0
23,83,0,0
19,112,0,1
22,75,0,0
20,114,0,0
23,55,0,0
24,57,0,0
21,42,0,1
22,56,0,0
24,47,0,0
23,65,0,0
24,89,0,0
23,75,0,0
24,90,0,0
23,94,0,0
27,98,0,0
23,91,0,0
27,125,0,0
30,119,0,0
25,107,0,0
24,98,0,0
21,104,0,0
22,97,0,0
29,118,0,0
31,121,0,0
29,120,0,0
28,125,0,0
24,106,0,0
26,136,0,0
26,130,0,0
23,117,0,0
21,111,0,0
8,56,0,0
6,47,0,0
27,107,0,0
27,108,0,0
26,102,0,0
25,102,0,0
26,103,0,0
11,76,0,0
-6,-16,0,0
3,37,0,0
11,67,0,0
22,81,0,0
4,54,0,0
6,57,0,0
-1,17,0,0
3,54,0,0
6,59,0,0
8,62,0,0
6,50,0,0
3,27,0,0
2,27,0,0
1,25,0,0
4,49,0,0
3,49,0,0
-1,20,0,0
2,23,0,0
6,52,0,0
23,96,0,0
23,95,0,0
9,56,0,0
22,95,0,0
-5,4,0,0
5,46,0,0
3,46,0,0
23,97,0,0
1,18,0,0
12,70,0,0
13,82,0,0
6,45,0,0
11,68,0,0
-10,-10,0,0
-9,-7,0,0
-11,-10,0,0
-14,-13,0,0
-14,-41,0,0
-16,-34,0,0
-12,-32,0,0
-7,-20,0,0
-14,-33,0,0
-17,-36,0,0
-15,-35,0,0
-5,-11,0,0
11,74,0,0
14,85,0,1
15,86,0,0
13,83,0,0
-5,-13,0,0
-15,-58,0,0
-15,-51,0,0
-15,-56,0,0
-7,-30,0,0
-7,-23,0,0
-7,-28,0,0
30,172,0,1
19,142,0,2
24,156,0,0
20,143,0,0
29,171,0,0
28,170,0,0
31,176,0,0
27,150,0,0
28,151,0,0
26,148,0,0
28,153,0,0
30,156,0,0
29,156,0,0
28,155,0,0
27,154,0,0
17,126,0,0
15,123,0,0
29,157,0,0
13,85,0,0
19,131,0,0
30,159,0,0
20,131,0,0
21,134,0,0
31,162,0,0
29,155,0,0
31,160,0,0
24,88,0,0
33,165,0,0
30,161,0,0
31,161,0,0
21,47,0,0
14,86,0,0
18,140,0,0
14,111,0,0
16,133,0,0
16,116,0,0
29,154,0,0
10,87,0,0
11,87,0,0
25,128,0,0
14,112,0,0
28,140,0,0
13,95,0,0
15,112,0,0
14,97,0,0
16,100,0,0
30,143,0,0
13,96,0,0
26,131,0,0
25,131,0,0
27,134,0,0
28,135,0,0
15,113,0,0
24,121,0,0
11,99,0,0
10,98,0,0
12,89,0,0
8,-4,0,0
9,-3,0,0
3,-33,0,0
5,-28,0,0
4,-29,0,0
2,-34,0,0
-1,-49,0,0
0,-43,0,0
-1,-44,0,0
1,-35,0,0
11,98,0,0
-2,-60,0,0
3,-10,0,0
2,-10,0,0
1,-42,0,0
7,-5,0,0
3,-31,0,0
2,-36,0,0
5,-21,0,0
6,-17,0,0
20,104,0,0
15,128,0,0
29,82,0,0
26,70,0,0
27,71,0,0
30,80,0,0
27,74,0,0
25,69,0,0
6,-18,0,0
2,-21,0,0
21,59,0,0
6,-6,0,0
3,-11,0,0
-3,-11,0,0
-5,-18,0,0
2,-11,0,0
3,-13,0,0
-2,-12,0,0
1,-12,0,0
-8,-5,0,0
-9,-6,0,0
28,139,0,0
-12,-7,0,0
27,133,0,0
29,152,0,0
-10,-9,0,0
-10,-8,0,0
24,127,0,0
7,61,0,0
-2,16,0,0
4,34,0,0
2,25,0,0
23,109,0,0
5,47,0,0
7,48,0,0
-9,-26,0,0
-10,-26,0,0
-6,-26,0,0
-5,-16,0,0
-2,-20,0,0
-3,-23,0,0
12,73,0,0
8,63,0,0
-5,-24,0,0
-12,-45,0,0
1,-17,0,0
-8,-26,0,0
-6,-30,0,0
-1,-20,0,0
-8,-28,0,0
-2,-19,0,0
-4,-22,0,0
-1,-11,0,0
-1,-13,0,0
-1,-18,0,0
-1,-15,0,0
-5,-29,0,0
-5,-23,0,0
-5,-25,0,0
-1,-16,0,0
-3,-21,0,0
-4,-23,0,0
-8,-33,0,0
-8,-32,0,0
-4,-26,0,0
-4,-27,0,0
-1,-21,0,0
4,-10,0,0
4,-11,0,0
1,-13,0,0
0,-14,0,0
1,-14,0,0
24,56,0,0
7,46,0,0
1,35,0,0
5,43,0,0
3,31,0,0
21,148,0,1
22,149,0,0
23,150,0,0
18,132,0,0
21,60,0,0
28,119,0,1
29,119,0,0
30,121,0,0
29,116,0,0
32,128,0,0
29,121,0,0
27,117,0,0
29,122,0,0
30,126,0,0
31,129,0,0
32,132,0,0
31,130,0,0
32,134,0,0
31,131,0,0
28,118,0,0
20,96,0,1
30,124,0,0
27,112,0,0
29,117,0,0
28,115,0,0
27,115,0,0
-10,0,0,0
25,109,0,0
26,109,0,0
24,45,0,0
26,48,0,0
25,48,0,0
27,49,0,0
28,49,0,0
27,77,0,0
24,65,0,0
33,101,0,0
29,93,0,0
37,107,0,0
34,104,0,0
25,87,0,0
31,102,0,0
36,112,0,0
19,187,0,0
32,106,0,0
31,92,0,0
25,85,0,0
36,140,0,0
35,126,0,0
31,120,0,0
28,112,0,0
23,50,0,0
26,97,0,0
22,48,0,0
24,95,0,0
-3,13,0,0
-4,13,0,0
21,191,0,2
23,196,0,0
26,202,0,0
-2,14,0,0
20,103,0,0
0,23,0,0
1,26,0,0
-11,-8,0,0
28,106,0,0
27,111,0,0
23,105,0,0
-2,21,0,0
-3,21,0,0
-1,24,0,0
23,112,0,0
33,125,0,0
31,124,0,0
29,124,0,0
41,179,0,0
39,179,0,0
32,143,0,0
33,143,0,0
18,102,0,0
41,171,0,0
38,171,0,0
29,135,0,0
32,135,0,0
39,156,0,0
0,22,0,0
38,156,0,0
48,201,0,0
39,180,0,0
25,120,0,0
39,165,0,0
30,144,0,0
32,144,0,0
9,63,0,0
25,123,0,0
2,42,0,0
29,138,0,0
31,138,0,0
38,159,0,0
20,117,0,0
25,127,0,0
1,39,0,0
7,85,0,0
12,87,0,0
12,101,0,0
2,75,0,0
7,77,0,0
-6,47,0,0
-1,49,0,0
0,62,0,0
4,73,0,0
-4,29,0,0
8,79,0,0
0,35,0,0
2,64,0,0
10,83,0,0
3,62,0,0
1,58,0,0
-4,48,0,0
-6,20,0,0
-2,52,0,0
2,58,0,0
8,73,0,0
5,64,0,0
7,73,0,0
9,74,0,0
8,67,0,0
12,83,0,0
20,98,0,0
18,103,0,0
-3,14,0,0
27,138,0,0
-1,15,0,0
0,21,0,0
27,139,0,0
19,110,0,0
23,116,0,0
8,64,0,0
6,54,0,0
1,29,0,0
4,41,0,0
9,87,0,0
7,57,0,0
11,88,0,0
2,-8,0,0
-12,-38,0,0
-5,-27,0,0
-11,-29,0,0
-4,-31,0,0
-3,-28,0,0
-8,-53,0,0
-4,-35,0,0
-1,-12,0,0
-4,11,0,0
-3,11,0,0
21,127,0,0
2,-15,0,0
7,-11,0,0
23,53,0,0
23,79,0,0
22,79,0,0
-3,9,0,0
13,76,0,2
24,75,0,0
26,75,0,0
24,74,0,0
27,80,0,0
25,77,0,0
25,76,0,0
21,23,0,0
18,109,0,1
5,-4,0,0
24,60,0,0
1,32,0,0
-3,22,0,0
-3,26,0,0
3,41,0,0
5,48,0,0
4,47,0,0
0,37,0,0
7,47,0,0
25,56,0,0
24,55,0,0
22,52,0,0
22,51,0,0
-4,12,0,0
3,50,0,0
5,50,0,0
-2,26,0,0
-5,-14,0,0
-4,16,0,0
-5,23,0,0
-8,-17,0,0
0,43,0,0
-3,30,0,0
-4,37,0,0
-6,27,0,0
-7,34,0,0
-6,34,0,0
-5,27,0,0
-4,35,0,0
-7,32,0,0
-8,24,0,0
-5,33,0,0
-11,18,0,0
-8,-3,0,0
-8,27,0,0
-5,30,0,0
-8,21,0,0
-3,31,0,0
0,34,0,0
-5,24,0,0
-9,14,0,0
-9,-10,0,0
-4,31,0,0
-6,17,0,0
-3,23,0,0
-1,34,0,0
-4,23,0,0
4,30,0,0
-7,22,0,0
-4,25,0,0
2,37,0,0
1,28,0,0
3,30,0,0
6,44,0,0
0,20,0,0
22,54,0,0
22,87,0,0
6,58,0,0
6,61,0,0
4,60,0,0
6,48,0,0
7,60,0,0
5,59,0,0
4,48,0,0
1,53,0,0
3,45,0,0
-1,52,0,0
2,55,0,0
2,39,0,0
3,58,0,0
1,57,0,0
0,57,0,0
5,45,0,0
-4,51,0,0
4,58,0,0
9,60,0,0
5,62,0,0
10,72,0,0
8,71,0,0
10,74,0,0
6,68,0,0
6,63,0,0
5,66,0,0
8,70,0,0
12,84,0,0
12,85,0,0
10,71,0,0
6,70,0,0
7,70,0,0
5,69,0,0
3,68,0,0
6,71,0,0
-4,49,0,0
-3,49,0,0
-7,43,0,0
5,72,0,0
-2,53,0,0
-4,52,0,0
6,72,0,0
9,75,0,0
1,56,0,0
25,54,0,0
23,58,0,0
23,54,0,0
24,61,0,0
23,59,0,0
23,61,0,0
22,34,0,0
23,34,0,0
26,37,0,0
24,36,0,0
22,33,0,0
23,33,0,0
24,34,0,0
25,37,0,0
23,36,0,0
-8,-19,0,0
-4,-15,0,0
19,15,0,0
19,18,0,0
27,58,0,0
34,86,0,0
37,89,0,0
25,72,0,0
27,65,0,0
30,82,0,0
34,88,0,0
28,68,0,0
31,85,0,0
29,76,0,0
31,113,0,0
0,-15,0,0
-9,-30,0,0
-13,-36,0,0
25,94,0,0
-7,-21,0,0
-7,-15,0,0
23,85,0,0
-11,-21,0,0
28,110,0,0
-16,-36,0,0
-12,-30,0,0
25,70,0,0
-18,-45,0,0
1,-11,0,0
-13,-35,0,0
27,95,0,0
24,85,0,0
-15,-36,0,0
-8,-15,0,0
13,105,0,0
-11,-16,0,0
27,78,0,0
25,91,0,0
32,126,0,0
34,113,0,0
26,99,0,0
28,86,0,0
34,107,0,0
31,110,0,0
36,130,0,0
30,111,0,0
39,127,0,0
26,95,0,0
29,92,0,0
3,34,0,0
26,86,0,0
26,100,0,0
29,97,0,0
9,71,0,0
5,65,0,0
10,76,0,0
-2,44,0,0
3,55,0,0
1,41,0,0
6,51,0,0
4,44,0,0
1,47,0,0
-10,-11,0,0
3,39,0,0
5,42,0,0
-7,5,0,0
25,80,0,0
-6,6,0,0
30,95,0,0
-8,5,0,0
-7,6,0,0
34,114,0,0
-5,7,0,0
32,111,0,0
30,90,0,0
26,84,0,0
28,105,0,0
24,83,0,0
26,104,0,0
27,89,0,0
20,138,0,0
22,146,0,0
7,-3,0,0
2,-17,0,0
0,-16,0,0
-1,-17,0,0
2,-12,0,0
-11,-5,0,0
-5,11,0,0
-12,-9,0,0
-12,-6,0,0
-8,8,0,0
-5,6,0,0
-12,-17,0,0
-10,-4,0,0
-7,-11,0,0
-9,-11,0,0
-6,-11,0,0
-6,-14,0,0
-10,-18,0,0
8,-3,0,0
-11,-12,0,0
-9,-18,0,0
-16,-22,0,0
-9,-14,0,0
-9,-16,0,0
-15,-18,0,0
-12,-12,0,0
26,62,0,0
25,47,0,0
22,41,0,0
30,52,0,0
36,67,0,0
27,53,0,0
28,58,0,0
33,64,0,0
37,70,0,0
34,67,0,0
33,66,0,0
31,61,0,0
36,69,0,0
34,64,0,0
39,72,0,0
32,67,0,0
37,71,0,0
30,56,0,0
25,46,0,0
32,63,0,0
30,66,0,0
32,61,0,0
27,51,0,0
35,89,0,0
35,87,0,0
28,72,0,1
25,61,0,0
28,74,0,0
23,78,0,0
26,83,0,0
25,82,0,0
24,82,0,0
33,94,0,0
36,97,0,0
29,89,0,0
35,97,0,0
32,94,0,0
28,88,0,0
27,87,0,0
28,89,0,0
25,88,0,0
33,99,0,0
32,97,0,0
37,104,0,0
29,88,0,0
31,91,0,0
31,109,0,0
39,120,0,0
39,119,0,0
43,125,0,0
33,105,0,0
33,104,0,0
37,110,0,0
27,90,0,0
31,95,0,0
25,79,0,0
31,93,0,0
29,84,0,0
30,89,0,0
34,94,0,0
24,81,0,0
4,45,0,0
-2,30,0,0
-1,35,0,0
-5,29,0,0
25,92,0,0
-1,39,0,0
3,42,0,0
2,38,0,0
-6,29,0,0
0,44,0,0
3,43,0,0
-1,37,0,0
-5,34,0,0
3,40,0,0
-5,31,0,0
-9,28,0,0
5,51,0,0
1,45,0,0
0,41,0,0
-1,40,0,0
28,82,0,0
27,82,0,0
24,79,0,0
23,98,0,0
32,107,0,0
33,110,0,0
30,107,0,0
28,90,0,0
27,104,0,0
25,104,0,0
35,116,0,0
29,110,0,0
32,96,0,0
32,113,0,0
26,107,0,0
26,90,0,0
26,98,0,0
31,111,0,0
28,91,0,0
27,93,0,0
29,98,0,0
27,97,0,0
3,33,0,0
4,42,0,0
2,40,0,0
-4,28,0,0
1,38,0,0
3,51,0,0
2,29,0,0
4,35,0,0
-2,24,0,0
-5,12,0,0
-4,18,0,0
1,42,0,0
-6,9,0,0
-7,9,0,0
-1,41,0,0
-9,6,0,0
-6,15,0,0
-2,25,0,0
-8,6,0,0
-1,33,0,0
0,33,0,0
-8,17,0,0
-3,27,0,0
-2,27,0,0
-12,11,0,0
-3,19,0,0
-11,11,0,0
-10,11,0,0
-7,17,0,0
-4,14,0,0
-8,14,0,0
-10,13,0,0
-6,23,0,0
-4,26,0,0
-1,32,0,0
1,33,0,0
-6,28,0,0
-8,25,0,0
-10,22,0,0
-10,25,0,0
-8,28,0,0
-7,29,0,0
-4,32,0,0
-10,28,0,0
-8,30,0,0
-6,31,0,0
-7,31,0,0
-14,22,0,0
-9,32,0,0
-4,42,0,0
-7,39,0,0
-10,36,0,0
3,57,0,0
2,54,0,0
4,52,0,0
-2,48,0,0
-6,42,0,0
-8,39,0,0
-7,42,0,0
0,49,0,0
