2,3,True,False
34,259,0,0
27,163,0,1
24,162,0,0
25,163,0,5
35,306,0,0
22,153,1,8
26,162,0,0
39,344,0,0
17,188,0,0
25,190,0,1
38,344,0,1
37,343,0,1
23,154,0,6
20,189,0,0
23,197,0,0
36,298,0,0
21,101,0,3
35,284,0,0
25,198,0,1
14,120,0,0
23,102,0,5
22,121,0,13
31,214,0,2
30,212,0,0
14,90,0,0
27,170,0,1
28,170,0,0
27,169,1,8
21,93,0,4
25,146,1,6
21,110,0,15
13,57,1,24
14,57,2,44
17,62,0,13
21,72,2,2
20,70,0,3
17,61,2,16
19,69,2,8
18,64,0,39
16,58,3,37
17,64,1,68
23,110,1,5
16,49,4,69
17,50,0,19
18,50,0,15
17,58,2,22
20,91,1,44
21,91,0,30
18,51,0,14
19,51,0,10
20,51,1,2
22,54,0,2
20,49,0,3
18,44,0,7
19,44,0,8
20,45,0,5
18,43,1,9
18,69,1,12
19,43,0,6
20,43,0,5
19,41,0,1
18,41,1,11
15,45,0,35
16,45,0,21
15,43,2,75
17,41,0,15
22,102,1,17
20,72,0,3
18,76,2,43
19,88,1,9
11,38,1,44
15,32,1,31
14,80,0,4
16,32,3,21
19,85,0,13
16,84,0,9
18,47,0,6
17,46,1,19
7,0,40,931
17,45,0,12
14,45,2,80
14,50,3,26
16,96,0,2
17,96,0,5
16,50,2,15
26,136,0,4
15,31,0,43
24,119,0,1
15,93,0,6
17,23,0,4
16,22,0,7
19,28,0,3
17,25,0,10
14,27,6,65
2,12,0,0
27,199,0,3
14,33,0,31
14,32,1,48
16,55,3,37
29,216,0,3
26,174,0,4
30,216,0,3
18,88,1,15
18,52,1,13
15,54,1,5
16,54,0,13
26,156,0,8
19,79,0,13
27,156,0,3
20,87,0,25
25,172,0,4
-5,0,0,0
28,181,0,1
18,85,2,5
18,86,0,3
33,249,0,3
34,249,0,0
32,249,0,5
26,172,0,3
27,213,0,5
28,211,0,0
26,211,0,1
28,215,0,0
20,210,0,0
27,216,0,0
18,209,0,0
19,209,0,0
31,221,1,1
27,218,0,0
29,238,0,3
30,219,0,4
30,238,0,1
22,195,0,0
28,218,0,3
16,37,2,46
29,218,0,1
19,64,0,9
15,59,1,22
18,62,0,8
31,245,1,5
32,245,0,3
17,63,0,6
16,60,2,48
15,62,0,5
30,245,0,2
25,199,0,0
-1,-7,0,0
-2,-6,0,0
21,189,0,0
19,188,0,0
21,229,0,0
23,230,0,0
25,239,0,0
28,234,0,1
16,119,0,0
38,351,0,3
18,152,0,0
20,155,0,2
39,384,0,0
40,384,0,0
39,363,0,0
38,363,0,3
10,3,13,315
36,330,0,0
27,217,0,0
25,210,0,2
12,6,4,93
25,235,0,1
37,336,0,1
36,336,0,0
24,198,0,0
28,225,0,2
35,301,0,4
34,301,0,1
24,214,0,1
23,212,0,1
33,288,0,0
17,54,1,10
20,69,1,4
20,60,0,3
18,59,1,7
27,302,0,1
7,26,0,0
32,315,0,1
19,60,0,6
30,302,0,2
31,310,0,0
16,40,1,32
14,40,5,64
20,71,0,3
37,378,0,1
18,58,1,6
29,307,0,0
41,420,0,0
28,304,0,1
27,304,0,0
40,420,0,0
24,235,0,0
20,62,0,3
21,64,0,2
19,57,0,9
17,40,0,14
27,243,0,1
18,65,1,13
23,76,0,1
39,351,0,0
22,72,0,0
23,74,0,3
10,41,1,15
24,75,0,1
26,240,0,0
22,66,0,3
8,32,0,0
23,66,0,0
43,421,0,0
23,234,0,0
42,421,0,0
20,193,0,0
22,65,0,0
18,190,0,0
20,52,0,1
19,49,0,7
18,48,0,8
22,194,0,0
41,380,0,2
40,380,0,1
16,34,1,17
17,35,2,5
39,343,0,1
26,201,0,0
38,343,0,1
25,182,1,0
17,36,2,8
17,34,0,13
14,18,3,32
17,37,0,13
19,37,0,7
14,14,8,43
20,37,0,2
21,39,0,2
22,40,0,1
21,175,0,0
21,37,0,2
20,35,1,3
19,34,0,0
18,32,0,9
35,185,0,1
34,181,0,0
3,11,0,0
38,324,0,2
33,181,0,0
37,324,0,3
17,28,2,9
34,199,0,0
32,190,0,0
39,342,0,0
18,172,0,0
26,241,0,0
33,190,0,0
16,19,1,15
34,190,0,0
25,240,0,0
28,233,0,3
15,17,2,20
33,188,0,0
26,245,0,0
21,232,0,0
22,232,0,0
32,187,0,2
31,186,0,0
30,184,0,1
29,181,0,2
27,246,0,1
42,402,0,1
30,182,0,1
30,257,0,1
28,241,0,0
29,179,0,0
43,424,0,1
28,268,0,0
29,263,0,0
32,266,0,0
28,179,0,1
29,269,0,0
34,269,0,0
29,255,0,0
32,268,0,0
28,264,0,0
4,-3,0,0
1,-6,0,0
2,-6,0,0
42,424,0,2
30,256,0,1
27,161,0,0
26,160,0,10
-3,-10,0,0
31,279,0,1
42,406,0,0
27,263,0,1
41,406,0,0
29,262,0,1
0,-6,0,0
24,161,0,1
25,161,0,0
25,159,0,5
3,17,0,0
2,16,0,0
2,13,0,0
-1,7,0,0
0,11,0,0
-2,10,0,0
2,20,0,0
24,157,0,7
4,23,0,0
13,12,5,68
25,158,2,1
26,159,0,1
24,158,0,1
-5,-15,0,0
23,132,0,4
23,135,0,1
12,7,9,125
26,181,0,14
13,7,6,41
25,180,0,4
3,15,0,0
17,31,0,19
-5,-3,0,0
16,27,1,9
14,7,1,17
13,6,3,42
12,5,2,74
20,33,0,3
23,36,0,0
17,30,2,10
3,16,0,0
4,16,0,0
1,9,0,0
30,202,0,3
29,202,0,2
2,8,0,0
0,7,0,0
-3,4,0,0
-3,-4,0,0
-4,1,0,0
-6,0,0,0
31,219,0,2
18,34,1,5
26,146,0,9
-3,-5,0,0
-3,-11,0,0
20,80,0,3
14,77,0,1
-2,-5,0,0
11,56,0,0
4,-1,0,0
22,85,0,0
24,102,0,0
19,61,0,6
18,60,1,16
19,62,0,8
19,80,1,14
18,87,0,7
17,86,0,3
11,4,6,144
16,52,4,17
12,77,0,0
26,125,0,1
15,50,4,19
29,167,0,1
27,166,0,0
25,156,0,6
16,46,2,36
17,48,0,14
10,38,0,26
9,38,0,0
9,43,0,0
23,127,0,10
18,55,1,10
27,147,1,0
29,176,0,1
28,166,0,0
27,165,1,2
15,63,1,13
17,42,0,10
13,50,0,19
20,73,1,21
1,13,0,0
23,101,0,3
24,101,0,1
22,84,0,3
12,57,0,13
27,149,0,1
25,138,0,0
21,120,0,7
2,17,0,0
5,20,0,0
26,149,0,2
25,149,0,1
25,148,0,2
17,122,1,9
13,8,3,56
22,55,1,2
0,9,0,0
21,54,0,1
24,58,0,1
23,56,1,1
26,65,0,0
24,62,0,2
23,61,0,1
21,58,0,4
19,53,0,2
21,62,1,4
19,59,1,6
19,58,0,8
13,59,1,5
20,59,0,3
28,237,0,3
18,54,1,11
11,53,0,2
20,58,0,5
22,59,0,6
18,38,1,8
-7,-6,0,0
20,54,1,4
15,41,3,30
14,42,3,112
6,22,0,0
5,21,0,0
19,46,2,4
18,49,1,7
34,286,0,0
15,12,1,21
33,286,0,2
35,287,0,1
19,50,1,7
18,46,0,6
19,47,2,6
20,47,0,4
35,309,0,0
31,246,0,2
21,48,0,2
27,168,0,1
18,154,0,0
16,38,1,22
18,42,0,9
19,42,0,2
18,39,0,7
33,232,0,0
17,33,0,9
18,37,1,8
19,39,0,2
19,38,0,6
31,231,1,5
32,231,0,1
4,21,0,0
18,40,1,12
14,12,0,33
19,40,0,2
17,38,0,14
28,200,0,0
16,53,2,7
30,235,0,8
17,39,0,18
17,43,0,17
19,52,0,8
-3,3,0,0
-2,6,0,0
0,10,0,0
0,8,0,0
-2,5,0,0
31,235,0,2
17,49,0,32
19,56,2,5
18,53,2,3
10,35,1,28
15,30,1,29
9,35,0,15
34,268,0,1
33,268,0,0
28,205,0,1
16,28,1,23
27,186,0,0
16,29,0,23
17,32,1,13
19,170,0,0
27,178,0,2
27,181,0,5
11,41,2,28
-5,-9,0,0
-6,-7,0,0
11,42,2,10
18,16,1,5
23,161,0,2
18,35,0,7
11,44,1,8
9,40,0,0
7,37,0,0
8,38,0,0
17,16,1,4
9,37,0,0
10,40,0,11
18,17,0,6
17,14,0,4
16,13,0,7
25,168,0,5
23,162,0,1
24,168,0,5
15,10,1,6
24,151,2,1
26,151,0,1
20,32,0,5
7,36,0,0
14,9,0,21
18,31,0,3
16,12,1,8
24,152,0,0
20,26,0,1
19,24,0,4
17,21,1,8
19,21,0,3
17,12,0,2
18,12,1,2
15,9,0,4
17,10,0,4
16,10,0,6
15,15,1,14
27,173,0,0
16,135,0,0
11,2,4,75
17,51,1,18
25,147,0,1
15,46,6,106
21,89,0,2
4,19,0,0
5,22,0,0
14,8,1,26
14,81,0,2
21,92,1,5
18,78,0,8
15,8,0,12
16,8,0,4
18,99,1,2
23,136,0,8
13,5,2,31
21,103,0,2
26,137,0,2
19,91,0,26
12,3,2,45
19,29,0,2
10,2,6,182
21,82,0,4
16,43,0,36
15,40,2,29
20,82,1,10
19,78,0,5
6,-3,0,0
8,0,9,282
20,86,0,1
15,82,0,3
13,81,0,0
18,138,0,5
23,139,0,2
5,-1,0,0
35,272,0,2
34,272,0,1
15,94,0,1
27,121,0,1
26,121,0,1
5,-2,0,0
28,152,0,0
27,150,0,1
6,-2,0,0
3,-5,0,0
2,-5,0,0
4,-4,0,0
7,-1,0,0
4,-2,0,0
26,147,0,0
1,10,0,0
-1,9,0,0
23,113,0,1
23,118,0,3
24,130,0,2
30,187,0,1
15,18,1,27
1,-7,0,0
15,121,0,0
23,144,0,0
24,144,0,6
26,190,0,1
11,54,0,3
-3,2,0,0
19,127,0,1
23,121,0,20
15,14,2,17
24,121,0,6
14,10,1,29
13,10,4,74
14,11,0,44
15,11,1,22
15,21,1,29
16,15,1,5
17,15,0,4
21,88,1,8
4,20,0,0
5,24,0,0
3,19,0,0
6,26,0,0
3,18,0,0
5,23,0,0
18,24,0,6
17,24,0,11
16,14,3,8
20,105,0,9
3,-3,0,0
23,88,0,3
20,79,0,5
21,81,0,6
15,13,2,24
13,77,0,0
21,78,0,2
12,79,0,0
11,79,0,0
12,41,2,30
9,46,0,0
8,46,0,0
7,46,0,0
18,19,0,6
17,17,0,11
20,68,0,2
16,16,1,14
19,67,1,7
21,80,0,3
5,-4,0,0
4,-5,0,0
24,111,0,1
18,67,0,13
25,112,0,2
14,71,0,4
16,74,2,3
17,74,0,7
3,21,0,0
18,75,0,1
1,20,0,0
2,18,0,0
15,71,0,8
18,77,0,6
21,70,0,2
16,23,1,9
-4,4,0,0
27,133,0,1
-5,-1,0,0
19,68,0,11
20,143,1,0
18,142,0,0
26,133,0,4
17,142,0,0
13,136,0,0
10,66,0,0
14,136,0,0
16,137,0,0
27,145,0,1
14,133,0,0
16,134,0,0
15,134,0,0
13,133,0,0
21,83,1,8
28,145,0,2
13,72,0,5
12,72,0,0
16,18,1,10
13,68,0,7
10,51,0,0
11,60,0,0
12,62,0,4
12,68,0,0
13,71,0,1
6,-1,0,0
26,124,0,3
21,95,0,3
27,137,0,1
26,128,1,0
22,133,0,2
8,45,0,0
7,45,0,0
24,150,1,5
25,124,0,2
24,98,0,0
25,99,0,0
25,98,0,1
26,98,0,0
24,97,0,0
20,66,2,3
11,47,1,19
23,96,0,1
24,96,0,1
14,70,1,6
25,96,0,1
24,95,0,1
23,95,0,1
22,92,0,3
23,92,0,3
24,94,0,0
25,95,0,0
26,96,0,2
24,91,0,1
23,90,1,3
13,65,0,6
28,202,0,3
5,18,0,0
12,76,0,0
17,87,0,2
17,20,0,6
30,231,0,4
28,208,0,1
29,208,1,12
15,60,0,27
21,57,1,2
20,57,0,9
30,208,0,1
18,56,1,13
24,187,0,0
30,226,0,0
25,189,0,0
22,63,0,2
29,193,0,0
27,185,0,4
28,125,0,1
31,125,0,0
34,218,0,1
29,124,0,0
26,150,0,5
30,152,0,0
27,160,0,2
-5,-6,0,0
24,116,0,1
30,134,0,0
29,134,0,0
28,133,0,0
29,133,0,1
28,161,0,4
31,162,0,1
30,192,0,0
24,142,0,2
21,76,2,2
33,193,0,1
26,158,0,1
25,143,0,0
29,159,0,0
26,145,0,0
25,157,0,5
19,45,0,3
19,54,2,7
11,3,4,95
29,173,0,0
21,55,1,1
20,55,1,6
27,172,0,2
-3,-7,0,0
-5,-10,0,0
16,42,2,28
17,53,1,7
9,47,0,0
25,123,1,5
11,77,0,0
9,44,0,0
21,90,0,15
22,90,1,6
14,6,3,15
15,6,0,9
17,52,1,17
20,61,0,2
19,65,1,6
24,110,0,3
21,71,0,4
10,1,4,82
25,134,0,3
24,124,0,3
8,44,0,0
22,95,0,3
-8,-6,0,0
22,96,0,1
31,184,0,3
25,97,0,2
23,89,0,1
16,30,2,16
25,75,0,0
29,161,0,0
24,74,0,0
25,74,0,0
23,73,0,2
22,68,0,2
24,140,0,2
25,140,0,0
21,65,0,3
26,141,0,2
32,215,0,0
26,148,0,3
24,117,0,0
17,27,0,11
18,28,0,8
12,4,6,44
16,83,0,4
23,117,0,1
16,108,0,6
13,44,2,10
3,-6,0,0
-1,-12,0,0
10,39,3,30
22,91,0,6
20,38,0,4
3,13,0,0
19,20,0,3
1,12,0,0
0,12,0,0
16,17,0,8
10,49,0,0
27,151,0,0
19,63,0,0
18,63,2,2
21,77,0,4
-1,8,0,0
18,57,1,23
9,0,4,75
10,0,0,16
4,17,0,0
19,90,0,11
12,54,1,5
18,14,0,4
1,-10,0,0
-3,-16,0,0
19,17,0,0
0,-7,0,0
2,15,0,0
17,75,0,4
18,26,1,4
17,56,2,37
21,60,0,2
22,82,0,3
20,85,0,2
18,33,0,5
20,53,0,3
18,66,1,29
19,48,0,9
13,4,1,12
21,67,0,2
20,67,0,6
13,52,1,9
18,27,0,4
17,26,0,9
20,41,1,1
26,179,0,0
27,182,0,0
31,216,0,0
35,262,0,0
134,8131,0,1
130,8129,0,2
23,103,0,0
24,137,1,0
23,137,0,3
135,8132,0,0
128,8128,0,9
131,8129,0,0
101,4852,0,1
105,4854,0,0
24,138,0,0
104,4853,0,0
104,4855,1,0
105,4853,1,0
101,4851,0,3
115,4940,0,1
100,4851,0,6
110,4936,0,2
109,4936,0,1
114,4939,0,0
103,4852,0,0
102,4852,0,4
118,5001,0,0
119,5001,0,0
114,4998,0,0
100,4852,0,0
24,156,0,0
119,5003,0,0
35,289,0,0
38,290,0,0
115,4987,0,1
36,289,0,0
102,4854,0,0
103,4854,0,0
99,4851,0,20
23,163,0,2
118,5003,0,0
102,4851,0,0
115,4999,0,0
113,4998,0,0
118,5041,0,0
106,4857,0,0
88,3246,0,1
97,3388,0,0
95,3387,0,0
100,3392,0,0
96,3387,0,0
82,3240,0,7
101,3395,0,0
100,3394,0,0
101,3394,0,0
84,3240,0,1
85,3240,1,0
27,202,0,1
102,3394,0,1
83,3240,0,7
100,3393,0,0
98,3391,0,1
96,3390,0,2
23,153,0,4
99,3393,0,0
41,344,0,1
97,3390,0,1
101,3430,0,0
103,3431,0,0
102,3431,0,0
100,3428,0,0
81,3240,0,33
43,381,0,0
100,3430,0,1
99,3427,0,0
84,3241,0,2
98,3427,0,0
101,3428,0,0
96,3360,0,0
83,3241,0,1
89,3247,0,0
100,3427,0,0
88,2466,0,0
86,2465,0,0
39,311,0,0
85,2465,0,0
87,2465,0,0
83,2398,0,0
71,2279,0,2
89,2468,0,0
90,2469,0,0
91,2469,0,0
70,2278,0,6
89,2469,0,1
88,2469,0,0
87,2467,0,1
89,2467,0,1
86,2467,0,2
40,312,0,1
88,2467,0,1
25,171,0,4
76,2285,0,1
69,2278,0,13
86,2448,0,0
24,171,0,6
68,2278,0,38
39,293,0,0
84,2398,0,2
74,2282,0,0
70,2279,0,2
28,216,0,2
26,215,0,0
20,208,0,0
27,214,1,0
71,2278,0,1
73,2280,0,0
69,2279,0,1
88,2448,0,0
87,2449,0,0
72,2279,0,0
87,2448,0,0
85,2448,0,0
67,2278,0,0
88,2450,0,0
89,2488,0,0
30,218,0,0
51,1129,0,4
47,1128,0,0
68,1300,0,0
52,1129,0,1
50,1128,0,5
67,1298,0,2
69,1302,0,1
67,1299,0,1
40,381,0,2
66,1298,0,0
65,1298,0,2
70,1302,0,0
44,383,0,1
28,214,0,1
53,1130,0,1
54,1130,0,0
22,215,0,0
19,212,0,0
69,1338,0,2
52,1130,0,0
53,1131,0,0
51,1131,0,1
66,1281,0,0
51,1128,0,0
41,326,0,0
42,781,0,4
62,954,0,0
63,954,0,0
24,154,0,0
40,325,0,0
42,780,0,4
58,950,0,0
57,950,0,0
41,780,1,16
40,780,0,59
44,782,0,0
43,781,0,2
59,951,0,3
58,933,0,2
63,955,0,1
64,956,0,0
60,951,0,0
58,951,0,3
65,956,0,0
39,324,0,1
61,890,0,0
63,890,0,0
62,890,0,0
62,892,0,0
43,780,0,2
63,893,0,0
43,783,0,1
62,893,0,0
44,783,0,1
35,258,0,1
59,933,0,0
61,893,0,0
55,885,0,0
44,780,0,1
56,885,0,0
54,885,0,0
63,894,0,0
57,916,0,0
58,916,0,0
44,781,0,0
35,529,0,4
35,528,0,2
37,531,0,0
36,529,0,5
34,528,0,18
56,642,0,0
38,531,0,0
59,654,0,0
58,653,0,0
56,652,0,0
33,528,0,63
36,528,0,1
51,664,0,1
37,529,0,2
55,651,0,1
48,633,0,2
49,633,0,1
47,633,0,3
38,529,0,0
54,625,0,0
37,530,0,0
50,664,0,1
11,1,1,23
39,530,0,0
53,625,0,0
46,606,0,0
37,528,0,2
47,606,0,0
45,606,0,0
36,531,0,1
51,681,0,0
38,530,0,0
32,378,0,2
33,379,0,1
31,378,0,2
41,456,0,2
42,456,0,1
40,456,0,3
49,475,0,1
33,231,0,1
44,425,0,0
36,406,0,0
33,380,0,1
45,428,0,0
19,156,1,0
46,531,0,2
35,406,0,0
32,379,0,1
37,406,0,0
46,428,0,0
47,549,0,0
29,277,0,0
42,326,0,0
41,321,0,0
42,321,0,1
31,304,0,5
33,304,0,1
41,320,0,0
42,320,0,0
32,281,0,1
41,317,0,0
28,276,0,2
42,319,0,0
43,447,0,2
26,173,0,2
32,280,0,0
14,121,0,0
41,319,0,0
29,276,0,0
34,304,0,0
41,318,0,0
40,396,0,0
31,280,0,0
38,252,0,0
37,248,0,0
38,249,0,0
26,210,1,0
39,250,0,1
31,238,0,1
40,252,0,1
41,260,0,0
42,263,0,0
43,266,0,0
37,330,0,5
32,246,0,2
44,267,0,0
45,267,0,0
44,264,0,0
43,264,0,1
44,273,0,0
32,255,0,0
43,270,0,0
44,270,0,0
31,255,0,5
43,267,0,0
28,165,0,1
33,255,0,0
42,266,0,0
44,309,0,0
42,306,0,0
43,306,0,0
44,307,0,0
34,298,1,0
-4,-8,0,0
-4,-5,0,0
43,307,0,1
34,299,0,1
33,298,0,0
32,298,0,4
42,307,0,0
44,328,0,0
43,326,0,0
36,320,0,0
28,157,0,4
37,344,0,2
22,94,1,10
34,319,0,0
42,324,0,0
36,331,0,0
35,319,0,0
27,144,0,2
38,242,0,0
18,29,0,9
37,241,0,0
19,25,1,3
22,28,0,0
18,22,0,5
32,239,0,1
38,241,0,1
30,236,0,3
37,230,0,0
31,228,0,0
15,83,1,7
22,83,1,3
27,134,0,2
27,174,0,1
18,71,0,4
38,232,0,0
29,225,0,1
27,193,0,0
29,244,0,0
39,251,0,0
30,244,0,0
9,34,0,7
26,122,0,2
7,30,0,0
19,35,0,3
17,22,0,5
41,263,0,0
28,193,0,2
27,205,0,0
33,257,0,2
31,256,0,2
40,263,0,1
28,207,0,1
17,18,0,4
19,19,0,4
20,19,0,3
21,19,0,0
32,235,0,1
37,233,0,0
36,231,0,0
28,203,0,0
27,192,0,0
28,192,0,0
29,226,0,0
28,226,0,0
35,231,0,0
26,191,0,1
21,59,0,3
34,230,0,1
29,212,0,1
33,229,0,0
20,65,0,6
26,171,0,6
30,175,0,1
28,190,0,0
27,190,0,0
32,194,0,0
29,190,0,0
25,113,0,1
30,163,0,1
23,94,0,4
27,159,0,2
20,119,0,1
19,119,0,0
26,123,0,1
26,97,0,1
22,93,0,4
24,103,0,2
30,127,0,0
29,115,0,1
26,126,0,1
25,111,0,4
31,136,0,0
32,137,0,0
28,147,0,0
32,136,0,1
30,174,0,0
31,174,0,0
30,172,0,1
13,105,0,0
31,134,0,0
32,134,0,0
31,133,0,0
30,133,0,0
26,132,0,3
30,135,0,0
24,46,0,1
22,35,0,1
21,34,0,1
22,34,0,3
22,33,0,0
27,129,0,1
21,33,0,1
26,203,0,0
31,199,0,1
27,206,0,0
29,135,0,0
31,202,0,0
32,174,0,1
33,174,0,0
34,257,0,1
31,204,0,1
29,171,0,4
44,433,0,1
25,203,0,0
24,201,0,0
20,27,0,2
21,27,0,0
25,201,0,1
21,24,0,0
33,175,0,0
27,194,0,1
24,200,0,1
20,24,0,4
30,185,0,0
28,180,0,1
-5,2,0,0
38,298,0,0
25,110,0,0
21,105,0,2
34,175,0,0
33,276,0,0
34,240,0,0
-6,2,0,0
19,26,0,1
18,23,0,8
23,83,0,0
-9,-4,0,0
-10,-4,0,0
-7,-3,0,0
-8,-4,0,0
-6,-3,0,0
32,148,1,0
29,145,0,0
36,271,0,1
22,179,0,0
21,178,0,0
20,178,0,0
18,25,0,8
20,25,0,1
31,249,0,1
19,178,0,0
21,217,0,0
25,219,0,0
27,219,0,0
28,169,0,2
20,214,0,0
21,215,0,0
23,216,0,0
23,217,0,0
26,221,0,0
27,221,0,0
31,220,0,0
34,234,0,0
29,169,0,1
22,216,0,0
34,244,0,0
32,244,0,2
31,244,0,0
33,244,0,2
29,220,0,0
31,243,0,2
30,243,0,6
33,243,0,1
32,243,0,3
39,309,0,1
21,209,0,0
30,207,0,0
24,217,0,1
22,213,0,1
27,162,0,0
20,28,0,1
27,207,0,0
31,207,0,0
29,207,0,0
28,159,0,0
19,23,0,3
19,22,0,7
22,25,0,3
21,22,0,1
19,32,0,4
18,21,0,4
21,160,0,2
20,157,0,0
15,150,0,0
32,181,0,0
34,276,0,1
36,276,0,1
-5,1,0,0
-9,-9,0,0
-11,-10,0,0
20,44,0,3
18,45,0,7
21,46,1,1
21,44,0,2
25,54,0,0
23,51,0,1
22,50,1,0
31,177,0,1
22,176,0,0
18,20,1,3
29,156,0,1
17,19,1,5
25,236,0,0
31,241,0,0
30,234,0,0
30,156,0,0
29,233,0,0
30,240,0,0
39,336,0,1
22,132,0,2
31,259,0,2
30,259,0,1
22,230,0,0
24,229,0,0
23,208,0,0
21,208,0,0
38,315,0,0
39,330,0,1
24,147,0,0
22,147,0,0
30,171,0,0
29,168,0,1
28,149,0,1
23,148,0,11
29,151,0,1
17,13,0,10
21,211,0,0
27,138,1,0
21,135,0,1
16,11,1,4
20,209,0,0
19,210,0,0
29,215,0,0
28,138,0,1
31,171,0,0
36,273,0,0
28,177,0,1
23,168,0,2
32,185,0,1
24,163,0,2
33,186,0,0
34,187,0,0
33,170,0,2
25,139,0,1
15,5,0,4
14,5,0,13
32,168,0,0
24,164,0,9
31,168,0,0
32,176,0,0
33,178,0,0
34,256,0,2
31,147,0,0
30,147,0,1
32,147,0,0
31,146,0,1
30,145,0,0
16,85,2,1
29,157,0,1
30,158,0,0
26,120,0,1
-10,-7,0,0
-9,-7,0,0
3,20,0,0
24,122,0,1
25,120,0,0
27,120,0,1
28,128,0,0
15,135,0,0
19,135,0,0
29,129,0,0
30,143,0,1
29,142,0,0
28,142,0,0
30,161,0,0
31,163,0,0
32,178,0,1
28,176,0,1
25,165,0,0
31,166,0,0
29,137,0,1
28,137,0,0
21,73,1,4
27,136,0,0
-7,-21,0,0
30,181,0,1
31,182,0,0
32,182,0,0
26,143,0,0
30,151,0,0
25,121,0,7
-7,-2,0,0
22,89,0,2
24,89,0,0
22,71,1,3
22,73,0,0
22,77,0,0
15,75,0,7
16,75,1,4
22,78,1,2
24,79,0,1
23,79,0,1
16,76,1,9
22,79,0,1
21,79,0,2
13,3,0,11
14,3,0,6
15,3,0,2
12,91,0,0
17,8,0,4
6,36,0,0
5,36,0,0
19,103,0,0
20,103,0,0
3,-4,0,0
7,33,0,0
17,100,0,0
23,93,0,3
17,11,0,3
18,13,0,3
17,90,0,3
19,10,0,0
22,80,0,1
16,90,0,5
18,10,0,0
15,84,1,0
14,83,0,4
23,81,0,2
14,82,0,2
15,7,1,4
13,70,0,2
22,69,0,1
23,70,0,2
26,113,0,0
12,65,1,1
25,104,0,0
27,104,0,1
26,104,0,1
24,71,0,0
25,73,0,0
31,160,0,0
32,191,0,0
33,192,0,0
32,192,0,0
31,192,0,1
30,159,0,1
27,189,0,8
30,191,0,0
28,189,0,1
32,210,0,0
9,54,0,0
29,158,0,2
11,57,0,0
33,212,0,1
34,213,0,0
31,193,0,0
18,155,0,0
15,152,0,0
32,193,0,1
26,189,0,7
33,202,0,0
29,144,0,0
31,149,0,1
20,20,0,0
31,176,0,0
30,148,0,0
28,132,0,1
29,148,0,0
31,179,0,0
32,179,0,0
-6,-1,0,0
25,93,0,1
29,147,0,0
26,114,0,1
30,139,0,1
24,93,0,1
25,114,0,1
28,134,0,1
29,149,0,1
31,152,0,0
32,154,0,0
31,154,0,0
34,170,0,0
35,170,0,0
32,163,0,0
32,226,0,1
33,226,0,0
34,198,1,0
27,176,0,1
31,195,0,0
30,195,0,0
22,60,0,3
30,178,0,0
21,68,0,3
17,171,0,0
29,177,0,0
20,50,0,5
26,188,0,2
25,188,0,4
20,48,1,3
20,42,0,4
24,115,0,2
16,153,0,0
30,230,0,0
29,230,0,0
26,155,0,0
25,154,0,1
25,155,0,3
38,235,0,1
26,134,0,2
37,223,0,0
27,155,0,0
25,122,0,3
36,221,0,0
29,219,0,0
37,239,0,0
36,238,0,0
24,72,1,2
35,238,0,1
34,238,0,0
23,71,0,0
25,76,0,0
26,78,0,1
17,99,1,2
16,99,0,0
27,90,0,0
28,91,0,0
15,99,0,0
33,237,0,1
34,237,0,0
26,89,0,0
25,87,0,0
24,87,0,1
22,88,0,3
22,81,0,2
29,234,0,0
22,136,0,1
19,55,0,2
29,138,0,1
31,185,0,0
22,131,0,0
9,41,0,0
7,40,0,0
26,185,0,2
8,40,0,0
5,37,0,0
29,185,0,1
13,92,0,0
8,39,0,0
9,39,0,0
7,31,0,0
5,30,0,0
30,186,0,1
24,104,0,1
23,72,0,1
21,63,0,0
24,67,0,0
27,141,0,0
22,56,0,0
21,56,0,2
0,18,0,0
1,18,0,0
17,123,0,2
18,30,0,6
27,135,0,1
24,107,0,1
16,104,0,1
17,109,0,4
12,1,1,7
25,108,0,0
19,30,1,4
9,55,0,0
19,16,0,2
18,15,0,4
23,87,0,0
25,72,0,0
26,73,0,0
27,85,0,0
28,85,0,0
27,84,0,0
26,84,0,0
24,83,0,1
23,84,0,1
24,84,0,0
21,61,0,2
21,66,0,2
20,64,0,6
26,168,0,3
24,76,0,0
24,77,0,1
23,77,0,0
27,101,0,1
28,101,0,0
26,101,0,0
25,91,0,0
26,91,0,0
25,90,0,1
26,90,0,0
24,90,0,0
24,81,0,0
25,101,0,0
26,115,0,0
15,106,0,0
25,82,0,0
28,160,0,2
26,92,0,0
27,93,0,1
26,93,0,0
28,112,0,0
13,53,0,11
29,160,0,2
27,118,0,1
7,42,0,0
27,112,0,0
28,123,0,0
27,122,0,1
26,118,0,2
25,117,0,0
15,74,1,7
31,198,0,0
23,131,0,2
32,199,0,0
33,187,0,0
14,4,0,8
15,4,0,7
13,2,0,6
12,2,1,19
32,186,0,0
31,172,0,0
27,142,0,1
20,21,1,0
21,21,0,1
22,22,0,0
20,22,0,3
28,118,0,2
30,119,0,0
19,113,0,1
27,117,0,1
23,86,0,1
28,126,0,0
29,126,0,0
28,124,0,0
27,124,1,0
18,18,0,5
28,151,0,1
19,18,0,2
19,11,0,0
20,14,0,1
32,184,0,0
19,89,0,1
30,157,0,0
16,77,0,4
19,12,0,1
31,157,0,0
27,146,0,0
